Client	Time
5370	0.000427
5373	0.000428
5372	0.000437
5374	0.000432
5377	0.000414
5375	0.000434
5378	0.000414
5376	0.000434
5380	0.000426
5379	0.000439
5382	0.000426
5381	0.000439
5383	0.000436
5384	0.000430
5385	0.000427
5386	0.000430
5388	0.000425
5387	0.000433
5390	0.000420
5389	0.000436
5391	0.000429
5394	0.000414
5392	0.000431
5393	0.000432
5395	0.000424
5396	0.000420
5397	0.000423
5398	0.000430
5399	0.000426
5400	0.000426
5401	0.000427
5403	0.000427
5404	0.000426
5405	0.000425
5402	0.000451
5406	0.000423
5407	0.000433
5409	0.000423
5408	0.000436
5410	0.000434
5411	0.000433
5412	0.000441
5414	0.000431
5413	0.000444
5415	0.000440
5416	0.000433
5417	0.000434
5419	0.000420
5418	0.000433
5420	0.000431
5422	0.000423
5421	0.000441
5424	0.000423
5423	0.000433
5426	0.000436
5425	0.000445
5428	0.000429
5429	0.000424
5430	0.000427
5427	0.000455
5431	0.000425
5432	0.000426
5433	0.000427
5435	0.000421
5434	0.000433
5436	0.000436
5438	0.000425
5437	0.000437
5439	0.000432
5440	0.000430
5441	0.000431
5442	0.000429
5443	0.000427
5444	0.000426
5445	0.000431
5446	0.000429
5447	0.000427
5448	0.000440
5449	0.000435
5450	0.000433
5451	0.000430
5452	0.000436
5453	0.000431
5454	0.000442
5455	0.000437
5456	0.000431
5457	0.000433
5458	0.000429
5459	0.000433
5460	0.000426
5462	0.000428
5461	0.000439
5463	0.000440
5464	0.000435
5465	0.000431
5466	0.000436
5467	0.000432
5468	0.000442
5471	0.000421
5470	0.000432
5469	0.000442
5474	0.000426
5473	0.000436
5472	0.000454
5476	0.000425
5475	0.000435
5477	0.000433
5479	0.000432
5478	0.000443
5480	0.000429
5482	0.000427
5481	0.000438
5483	0.000430
5484	0.000436
5486	0.000428
5485	0.000445
5488	0.000425
5487	0.000436
5489	0.000429
5490	0.000430
5491	0.000433
5492	0.000431
5493	0.000442
5495	0.000436
5494	0.000446
5496	0.000437
5497	0.000438
5498	0.000435
5500	0.000434
5499	0.000449
5501	0.000436
5502	0.000435
5503	0.000442
5506	0.000432
5504	0.000451
5505	0.000445
5507	0.000429
5508	0.000430
5509	0.000437
5510	0.000433
5511	0.000441
5513	0.000433
5512	0.000443
5515	0.000432
5514	0.000443
5516	0.000430
5518	0.000432
5517	0.000445
5520	0.000428
5521	0.000431
5519	0.000455
5522	0.000451
5523	0.000443
5524	0.000441
5525	0.000444
5527	0.000432
5529	0.000430
5526	0.000457
5528	0.000448
5531	0.000428
5530	0.000441
5532	0.000427
5533	0.000431
5534	0.000433
5536	0.000429
5535	0.000442
5537	0.000436
5538	0.000435
5541	0.000422
5540	0.000434
5539	0.000445
5542	0.000425
5543	0.000433
5544	0.000426
5545	0.000441
5546	0.000434
5547	0.000431
5548	0.000430
5550	0.000427
5549	0.000436
5551	0.000437
5553	0.000432
5552	0.000441
5554	0.000434
5555	0.000435
5557	0.000427
5556	0.000444
5559	0.000429
5560	0.000429
5558	0.000451
5561	0.000435
5564	0.000420
5562	0.000439
5563	0.000435
5566	0.000422
5565	0.000439
5568	0.000429
5567	0.000444
5569	0.000432
5570	0.000443
5571	0.000441
5572	0.000435
5573	0.000437
5574	0.000439
5575	0.000440
5576	0.000438
5577	0.000431
5578	0.000434
5580	0.000432
5579	0.000445
5581	0.000439
5582	0.000432
5583	0.000437
5584	0.000443
5585	0.000436
5587	0.000436
5588	0.000432
5586	0.000453
5589	0.000443
5590	0.000439
5591	0.000437
5592	0.000445
5593	0.000443
5595	0.000437
5594	0.000446
5596	0.000451
5597	0.000447
5598	0.000443
5599	0.000441
5600	0.000444
5601	0.000440
5603	0.000443
5602	0.000452
5604	0.000438
5607	0.000426
5605	0.000444
5606	0.000452
5608	0.000446
5609	0.000444
5610	0.000439
5611	0.000438
5612	0.000442
5614	0.000433
5613	0.000445
5615	0.000445
5616	0.000440
5617	0.000439
5619	0.000436
5618	0.000447
5620	0.000448
5621	0.000446
5622	0.000445
5624	0.000447
5623	0.000464
5626	0.000441
5625	0.000456
5627	0.000450
5629	0.000442
5630	0.000438
5628	0.000457
5631	0.000440
5634	0.000428
5632	0.000446
5633	0.000445
5635	0.000451
5636	0.000446
5637	0.000450
5639	0.000446
5640	0.000442
5641	0.000445
5638	0.000470
5643	0.000442
5642	0.000464
5644	0.000451
5645	0.000455
5649	0.000442
5646	0.000470
5647	0.000477
5650	0.000462
5648	0.000480
5651	0.000478
5652	0.000482
5653	0.000480
5655	0.000465
5654	0.000477
5656	0.000474
5657	0.000486
5662	0.000446
5658	0.000480
5659	0.000489
5660	0.000495
5661	0.000494
5665	0.000483
5663	0.000500
5666	0.000477
5664	0.000496
5667	0.000470
5668	0.000486
5669	0.000487
5670	0.000482
5671	0.000477
5673	0.000474
5672	0.000494
5674	0.000485
5676	0.000483
5675	0.000496
5679	0.000469
5680	0.000465
5678	0.000486
5677	0.000497
5681	0.000481
5685	0.000461
5683	0.000480
5686	0.000474
5682	0.000506
5684	0.000502
5689	0.000465
5687	0.000489
5688	0.000494
5690	0.000487
5693	0.000474
5691	0.000491
5694	0.000469
5692	0.000490
5695	0.000469
5698	0.000450
5700	0.000440
5696	0.000476
5697	0.000472
5699	0.000462
5702	0.000453
5703	0.000452
5704	0.000464
5701	0.000489
5705	0.000464
5707	0.000467
5706	0.000479
5708	0.000467
5709	0.000463
5712	0.000453
5711	0.000475
5710	0.000492
5713	0.000465
5714	0.000478
5715	0.000469
5718	0.000453
5721	0.000436
5719	0.000455
5717	0.000480
5720	0.000458
5716	0.000494
5722	0.000455
5724	0.000448
5723	0.000459
5725	0.000457
5727	0.000444
5726	0.000460
5729	0.000449
5730	0.000443
5728	0.000467
5731	0.000452
5732	0.000457
5735	0.000439
5733	0.000454
5736	0.000441
5734	0.000465
5738	0.000439
5737	0.000469
5741	0.000436
5740	0.000448
5739	0.000464
5744	0.000435
5742	0.000462
5745	0.000435
5743	0.000471
5748	0.000446
5747	0.000460
5746	0.000473
5749	0.000444
5751	0.000434
5752	0.000444
5753	0.000437
5750	0.000461
5754	0.000435
5756	0.000441
5755	0.000460
5759	0.000439
5758	0.000452
5757	0.000467
5760	0.000447
5761	0.000449
5763	0.000453
5762	0.000462
5764	0.000461
5766	0.000452
5767	0.000445
5765	0.000466
5768	0.000451
5770	0.000441
5769	0.000459
5772	0.000449
5771	0.000463
5773	0.000457
5774	0.000467
5775	0.000456
5777	0.000455
5776	0.000464
5778	0.000452
5779	0.000452
5781	0.000443
5780	0.000463
5782	0.000452
5783	0.000455
5785	0.000447
5784	0.000474
5787	0.000452
5786	0.000473
5789	0.000451
5788	0.000465
5791	0.000462
5792	0.000457
5790	0.000477
5793	0.000466
5794	0.000464
5797	0.000447
5796	0.000459
5795	0.000468
5799	0.000454
5798	0.000463
5800	0.000466
5801	0.000459
5802	0.000453
5803	0.000464
5804	0.000468
5806	0.000450
5805	0.000463
5807	0.000458
5808	0.000460
5809	0.000456
5811	0.000454
5810	0.000468
5813	0.000451
5814	0.000457
5812	0.000471
5815	0.000452
5816	0.000464
5817	0.000463
5818	0.000459
5821	0.000442
5819	0.000459
5820	0.000469
5822	0.000457
5823	0.000457
5825	0.000444
5824	0.000455
5826	0.000447
5827	0.000448
5828	0.000452
5831	0.000452
5829	0.000469
5830	0.000466
5834	0.000439
5832	0.000456
5833	0.000455
5835	0.000443
5838	0.000431
5836	0.000452
5840	0.000430
5839	0.000441
5837	0.000457
5841	0.000440
5842	0.000433
5844	0.000433
5843	0.000446
5847	0.000424
5845	0.000443
5846	0.000450
5848	0.000437
5850	0.000439
5849	0.000448
5851	0.000450
5852	0.000443
5853	0.000438
5854	0.000450
5855	0.000446
5858	0.000426
5856	0.000442
5857	0.000441
5860	0.000437
5859	0.000444
5861	0.000432
5862	0.000438
5864	0.000428
5863	0.000445
5865	0.000444
5866	0.000437
5868	0.000429
5867	0.000440
5869	0.000449
5870	0.000442
5871	0.000443
5874	0.000426
5873	0.000436
5872	0.000446
5875	0.000440
5876	0.000439
5877	0.000433
5878	0.000439
5880	0.000435
5879	0.000449
5882	0.000429
5881	0.000437
5883	0.000435
5884	0.000429
5885	0.000433
5886	0.000442
5887	0.000433
5889	0.000428
5888	0.000438
5891	0.000425
5892	0.000427
5890	0.000444
5893	0.000438
5897	0.000419
5894	0.000444
5896	0.000429
5895	0.000443
5898	0.000433
5899	0.000433
5900	0.000425
5901	0.000431
5904	0.000425
5903	0.000434
5902	0.000444
5905	0.000429
5906	0.000429
5907	0.000430
5908	0.000433
5909	0.000432
5911	0.000441
5910	0.000451
5913	0.000435
5912	0.000458
5914	0.000444
5915	0.000440
5916	0.000437
5918	0.000426
5919	0.000430
5917	0.000450
5920	0.000443
5921	0.000440
5922	0.000435
5924	0.000438
5923	0.000447
5925	0.000439
5928	0.000427
5927	0.000440
5926	0.000451
5929	0.000432
5931	0.000436
5930	0.000447
5932	0.000448
5935	0.000432
5936	0.000432
5933	0.000461
5934	0.000457
5938	0.000445
5937	0.000455
5939	0.000453
5941	0.000447
5940	0.000458
5943	0.000439
5942	0.000445
5944	0.000445
5945	0.000440
5947	0.000432
5946	0.000445
5948	0.000448
5949	0.000447
5950	0.000443
5951	0.000453
5953	0.000440
5952	0.000453
5954	0.000441
5955	0.000441
5956	0.000446
5957	0.000447
5958	0.000455
5959	0.000453
5960	0.000447
5961	0.000449
5962	0.000445
5964	0.000438
5963	0.000447
5965	0.000443
5966	0.000439
5968	0.000437
5969	0.000438
5967	0.000455
5971	0.000434
5970	0.000444
5972	0.000444
5973	0.000438
5975	0.000432
5974	0.000442
5976	0.000430
5978	0.000427
5977	0.000437
5979	0.000442
5980	0.000435
5982	0.000430
5981	0.000443
5983	0.000430
5984	0.000431
5985	0.000427
5987	0.000430
5986	0.000445
5988	0.000445
5990	0.000435
5989	0.000446
5992	0.000428
5991	0.000440
5993	0.000426
5994	0.000428
5995	0.000424
5997	0.000426
5999	0.000424
5996	0.000448
6001	0.000418
5998	0.000444
6000	0.000431
6002	0.000435
6003	0.000428
6005	0.000426
6004	0.000435
6006	0.000434
6007	0.000438
6008	0.000441
6011	0.000419
6009	0.000440
6010	0.000432
6012	0.000433
6013	0.000437
6014	0.000436
6016	0.000421
6015	0.000440
6017	0.000431
6018	0.000432
6020	0.000418
6019	0.000431
6021	0.000436
6022	0.000432
6023	0.000431
6024	0.000428
6025	0.000428
6026	0.000430
6027	0.000431
6029	0.000431
6028	0.000443
6030	0.000437
6032	0.000430
6031	0.000438
6033	0.000435
6035	0.000424
6034	0.000438
6036	0.000430
6038	0.000421
6037	0.000434
6039	0.000424
6040	0.000417
6041	0.000425
6042	0.000430
6044	0.000419
6043	0.000435
6047	0.000413
6046	0.000430
6045	0.000439
6049	0.000411
6048	0.000427
6050	0.000426
6051	0.000423
6052	0.000426
6055	0.000426
6053	0.000445
6054	0.000440
6057	0.000420
6056	0.000428
6059	0.000424
6058	0.000435
6060	0.000432
6063	0.000418
6061	0.000439
6062	0.000438
6065	0.000421
6064	0.000435
6067	0.000418
6066	0.000434
6068	0.000428
6069	0.000437
6070	0.000433
6071	0.000435
6072	0.000434
6073	0.000430
6074	0.000428
6075	0.000434
6077	0.000423
6076	0.000433
6078	0.000431
6079	0.000425
6081	0.000422
6080	0.000440
6082	0.000424
6083	0.000420
6084	0.000433
6086	0.000426
6085	0.000438
6088	0.000423
6087	0.000435
6090	0.000416
6089	0.000432
6091	0.000418
6092	0.000415
6094	0.000414
6093	0.000431
6095	0.000425
6097	0.000421
6096	0.000430
6098	0.000430
6101	0.000410
6099	0.000427
6100	0.000425
6102	0.000422
6103	0.000416
6104	0.000423
6105	0.000418
6106	0.000424
6108	0.000419
6107	0.000428
6109	0.000420
6110	0.000426
6111	0.000423
6112	0.000420
6114	0.000413
6113	0.000425
6116	0.000417
6117	0.000412
6115	0.000427
6118	0.000421
6119	0.000418
6120	0.000423
6121	0.000424
6124	0.000413
6122	0.000431
6123	0.000427
6125	0.000426
6126	0.000421
6127	0.000423
6129	0.000409
6128	0.000426
6130	0.000416
6131	0.000412
6132	0.000419
6135	0.000416
6133	0.000433
6136	0.000417
6134	0.000437
6137	0.000419
6138	0.000430
6139	0.000427
6140	0.000424
6142	0.000419
6144	0.000417
6141	0.000443
6143	0.000433
6145	0.000427
6146	0.000428
6147	0.000428
6149	0.000422
6148	0.000431
6150	0.000426
6151	0.000431
6152	0.000430
6153	0.000423
6154	0.000423
6155	0.000431
6157	0.000426
6156	0.000436
6158	0.000423
6160	0.000417
6159	0.000427
6161	0.000426
6162	0.000425
6163	0.000432
6164	0.000425
6165	0.000422
6166	0.000415
6168	0.000418
6167	0.000434
6169	0.000428
6170	0.000424
6171	0.000421
6172	0.000425
6173	0.000429
6175	0.000421
6176	0.000417
6174	0.000435
6178	0.000415
6177	0.000427
6180	0.000421
6181	0.000418
6182	0.000417
6179	0.000442
6183	0.000427
6184	0.000422
6185	0.000435
6186	0.000432
6187	0.000428
6188	0.000433
6189	0.000436
6190	0.000431
6191	0.000425
6192	0.000424
6193	0.000428
6194	0.000429
6195	0.000433
6196	0.000429
6197	0.000432
6198	0.000429
6199	0.000428
6200	0.000422
6201	0.000424
6202	0.000432
6203	0.000425
6204	0.000419
6206	0.000417
6207	0.000424
6208	0.000420
6205	0.000445
6209	0.000425
6210	0.000422
6211	0.000428
6212	0.000425
6215	0.000417
6213	0.000438
6214	0.000444
6216	0.000435
6218	0.000419
6217	0.000446
6219	0.000433
6220	0.000430
6221	0.000430
6222	0.000431
6224	0.000423
6223	0.000436
6225	0.000436
6226	0.000435
6227	0.000433
6230	0.000426
6228	0.000446
6229	0.000444
6231	0.000432
6233	0.000429
6232	0.000437
6234	0.000428
6235	0.000434
6238	0.000430
6236	0.000445
6237	0.000442
6239	0.000435
6240	0.000432
6241	0.000437
6243	0.000423
6242	0.000436
6245	0.000429
6244	0.000446
6246	0.000433
6247	0.000431
6248	0.000424
6249	0.000444
6250	0.000437
6251	0.000440
6253	0.000429
6252	0.000437
6254	0.000434
6256	0.000433
6255	0.000448
6257	0.000435
6258	0.000426
6260	0.000431
6259	0.000446
6261	0.000442
6262	0.000437
6263	0.000447
6266	0.000427
6264	0.000444
6265	0.000453
6268	0.000438
6267	0.000453
6269	0.000440
6270	0.000438
6272	0.000441
6271	0.000454
6273	0.000443
6275	0.000434
6274	0.000443
6276	0.000439
6277	0.000448
6279	0.000438
6278	0.000446
6280	0.000439
6281	0.000443
6282	0.000441
6284	0.000437
6283	0.000446
6285	0.000445
6287	0.000427
6286	0.000450
6288	0.000441
6290	0.000429
6289	0.000443
6291	0.000450
6292	0.000451
6293	0.000448
6294	0.000448
6295	0.000443
6296	0.000441
6297	0.000442
6298	0.000444
6299	0.000444
6300	0.000444
6301	0.000441
6302	0.000435
6303	0.000432
6304	0.000435
6306	0.000428
6305	0.000443
6308	0.000422
6309	0.000422
6307	0.000440
6310	0.000433
6311	0.000439
6312	0.000432
6313	0.000435
6314	0.000432
6315	0.000429
6316	0.000430
6317	0.000426
6319	0.000423
6318	0.000440
6320	0.000434
6321	0.000431
6323	0.000421
6322	0.000430
6324	0.000427
6325	0.000426
6327	0.000414
6326	0.000423
6328	0.000427
6330	0.000420
6329	0.000430
6332	0.000416
6331	0.000433
6333	0.000432
6335	0.000430
6334	0.000441
6337	0.000422
6336	0.000430
6338	0.000420
6340	0.000422
6339	0.000434
6342	0.000426
6341	0.000436
6343	0.000429
6345	0.000417
6344	0.000427
6346	0.000430
6347	0.000428
6348	0.000430
6349	0.000428
6350	0.000429
6352	0.000419
6351	0.000432
6353	0.000423
6354	0.000437
6356	0.000428
6355	0.000440
6358	0.000422
6357	0.000439
6359	0.000437
6360	0.000429
6361	0.000427
6362	0.000425
6363	0.000428
6364	0.000426
6366	0.000418
6365	0.000434
6368	0.000420
6367	0.000430
6369	0.000431
6372	0.000417
6370	0.000435
6371	0.000431
6373	0.000434
6374	0.000434
6375	0.000432
6376	0.000434
6377	0.000430
6378	0.000435
6380	0.000428
6379	0.000442
6382	0.000427
6381	0.000437
6383	0.000435
6385	0.000431
6384	0.000439
6386	0.000437
6387	0.000436
6389	0.000429
6388	0.000441
6390	0.000431
6392	0.000427
6391	0.000440
6394	0.000421
6393	0.000430
6395	0.000438
6396	0.000435
6398	0.000424
6397	0.000436
6399	0.000420
6400	0.000430
6402	0.000425
6401	0.000434
6404	0.000419
6403	0.000429
6405	0.000436
6407	0.000421
6408	0.000424
6406	0.000440
6411	0.000429
6410	0.000443
6409	0.000451
6413	0.000433
6412	0.000448
6414	0.000446
6416	0.000432
6415	0.000454
6418	0.000438
6417	0.000448
6419	0.000443
6420	0.000441
6421	0.000452
6422	0.000455
6423	0.000447
6424	0.000450
6426	0.000446
6425	0.000465
6427	0.000451
6428	0.000451
6429	0.000445
6430	0.000451
6431	0.000459
6432	0.000457
6433	0.000458
6435	0.000458
6434	0.000468
6436	0.000461
6437	0.000455
6438	0.000457
6439	0.000452
6440	0.000449
6441	0.000444
6444	0.000456
6445	0.000448
6442	0.000475
6443	0.000468
6447	0.000445
6446	0.000456
6448	0.000448
6449	0.000463
6450	0.000455
6451	0.000458
6452	0.000456
6454	0.000445
6453	0.000471
6455	0.000459
6456	0.000457
6457	0.000453
6458	0.000453
6459	0.000453
6460	0.000452
6461	0.000450
6462	0.000458
6464	0.000456
6466	0.000447
6463	0.000471
6465	0.000457
6467	0.000457
6468	0.000461
6469	0.000454
6470	0.000453
6471	0.000448
6472	0.000455
6474	0.000451
6473	0.000463
6476	0.000443
6475	0.000455
6478	0.000448
6477	0.000461
6479	0.000448
6480	0.000459
6481	0.000462
6482	0.000460
6483	0.000461
6484	0.000454
6485	0.000454
6486	0.000454
6487	0.000452
6488	0.000457
6489	0.000461
6490	0.000460
6491	0.000462
6492	0.000456
6493	0.000463
6494	0.000459
6495	0.000456
6496	0.000447
6498	0.000452
6497	0.000463
6501	0.000435
6499	0.000460
6500	0.000455
6502	0.000449
6504	0.000447
6503	0.000461
6505	0.000454
6506	0.000458
6507	0.000457
6508	0.000452
6509	0.000444
6510	0.000452
6511	0.000457
6512	0.000454
6513	0.000459
6515	0.000443
6514	0.000453
6516	0.000450
6518	0.000436
6517	0.000448
6519	0.000453
6521	0.000447
6522	0.000445
6520	0.000461
6523	0.000447
6524	0.000459
6525	0.000459
6527	0.000455
6526	0.000467
6529	0.000448
6530	0.000443
6528	0.000461
6531	0.000447
6533	0.000452
6534	0.000454
6532	0.000471
6535	0.000457
6537	0.000448
6536	0.000457
6538	0.000451
6541	0.000435
6539	0.000455
6540	0.000461
6542	0.000453
6543	0.000453
6544	0.000454
6545	0.000452
6546	0.000447
6547	0.000446
6548	0.000455
6549	0.000449
6551	0.000447
6552	0.000447
6550	0.000463
6553	0.000448
6554	0.000452
6556	0.000446
6555	0.000456
6557	0.000451
6559	0.000440
6558	0.000454
6560	0.000452
6561	0.000456
6563	0.000444
6562	0.000457
6564	0.000453
6566	0.000443
6565	0.000454
6567	0.000446
6568	0.000450
6569	0.000449
6571	0.000446
6570	0.000461
6572	0.000448
6574	0.000437
6573	0.000455
6575	0.000445
6577	0.000447
6576	0.000458
6579	0.000437
6578	0.000461
6580	0.000450
6582	0.000446
6581	0.000462
6583	0.000457
6587	0.000437
6584	0.000463
6585	0.000459
6589	0.000450
6586	0.000475
6590	0.000451
6591	0.000452
6588	0.000481
6593	0.000452
6592	0.000463
6595	0.000443
6594	0.000451
6598	0.000443
6596	0.000460
6597	0.000451
6599	0.000449
6600	0.000451
6601	0.000454
6602	0.000457
6603	0.000460
6604	0.000454
6607	0.000452
6605	0.000471
6606	0.000467
6609	0.000452
6608	0.000463
6610	0.000459
6612	0.000451
6611	0.000459
6613	0.000453
6614	0.000452
6616	0.000457
6615	0.000470
6617	0.000458
6619	0.000451
6618	0.000473
6620	0.000462
6621	0.000461
6623	0.000459
6622	0.000476
6624	0.000465
6625	0.000463
6626	0.000458
6630	0.000447
6627	0.000472
6628	0.000475
6629	0.000471
6632	0.000448
6631	0.000469
6633	0.000462
6634	0.000469
6637	0.000448
6635	0.000464
6636	0.000463
6639	0.000454
6638	0.000462
6640	0.000459
6642	0.000459
6641	0.000467
6643	0.000465
6645	0.000452
6644	0.000463
6646	0.000454
6647	0.000459
6649	0.000452
6648	0.000469
6650	0.000474
6652	0.000465
6651	0.000479
6654	0.000464
6653	0.000481
6655	0.000466
6657	0.000454
6656	0.000465
6659	0.000456
6658	0.000466
6660	0.000462
6661	0.000467
6662	0.000466
6663	0.000465
6664	0.000463
6665	0.000469
6668	0.000458
6666	0.000479
6669	0.000456
6667	0.000486
6670	0.000466
6671	0.000465
6672	0.000464
6674	0.000463
6675	0.000460
6673	0.000487
6676	0.000462
6677	0.000458
6678	0.000461
6679	0.000479
6680	0.000484
6682	0.000483
6681	0.000501
6683	0.000488
6685	0.000485
6684	0.000495
6687	0.000484
6686	0.000504
6688	0.000493
6690	0.000481
6689	0.000493
6691	0.000493
6693	0.000489
6692	0.000505
6697	0.000473
6695	0.000491
6694	0.000500
6698	0.000493
6696	0.000512
6699	0.000503
6701	0.000490
6700	0.000507
6702	0.000493
6703	0.000495
6704	0.000497
6705	0.000503
6706	0.000506
6707	0.000501
6708	0.000504
6711	0.000491
6709	0.000516
6710	0.000508
6714	0.000479
6712	0.000503
6713	0.000516
6716	0.000510
6715	0.000522
6717	0.000516
6718	0.000508
6720	0.000499
6719	0.000509
6721	0.000509
6722	0.000523
6723	0.000520
6725	0.000509
6724	0.000524
6730	0.000481
6728	0.000516
6727	0.000524
6733	0.000469
6726	0.000547
6731	0.000514
6732	0.000503
6729	0.000540
6735	0.000488
6734	0.000509
6738	0.000470
6737	0.000486
6736	0.000500
6739	0.000495
6740	0.000484
6741	0.000474
6742	0.000482
6744	0.000484
6746	0.000476
6743	0.000501
6748	0.000469
6747	0.000492
6745	0.000507
6749	0.000491
6751	0.000472
6750	0.000485
6752	0.000478
6753	0.000487
6754	0.000490
6755	0.000504
6756	0.000499
6757	0.000497
6758	0.000506
6760	0.000494
6761	0.000500
6759	0.000519
6762	0.000511
6763	0.000515
6765	0.000501
6766	0.000499
6764	0.000519
6767	0.000504
6768	0.000511
6769	0.000516
6771	0.000515
6770	0.000532
6772	0.000517
6773	0.000516
6774	0.000515
6775	0.000511
6776	0.000508
6778	0.000513
6777	0.000523
6779	0.000531
6781	0.000531
6783	0.000521
6780	0.000547
6782	0.000539
6784	0.000527
6786	0.000521
6785	0.000532
6787	0.000519
6789	0.000511
6788	0.000532
6791	0.000512
6790	0.000533
6793	0.000523
6792	0.000535
6794	0.000520
6795	0.000527
6796	0.000524
6797	0.000515
6800	0.000506
6799	0.000526
6798	0.000545
6801	0.000523
6803	0.000528
6806	0.000513
6802	0.000549
6804	0.000535
6807	0.000513
6805	0.000531
6808	0.000515
6809	0.000510
6810	0.000524
6811	0.000529
6812	0.000522
6813	0.000535
6814	0.000534
6815	0.000535
6816	0.000524
6817	0.000517
6818	0.000517
6819	0.000513
6820	0.000510
6825	0.000484
6821	0.000519
6823	0.000509
6822	0.000522
6826	0.000500
6827	0.000506
6824	0.000538
6831	0.000485
6829	0.000511
6830	0.000502
6828	0.000530
6833	0.000509
6832	0.000521
6835	0.000501
6834	0.000511
6836	0.000504
6838	0.000502
6837	0.000512
6839	0.000507
6840	0.000505
6841	0.000502
6844	0.000504
6843	0.000517
6842	0.000533
6847	0.000496
6845	0.000514
6846	0.000513
6848	0.000500
6851	0.000504
6849	0.000525
6850	0.000517
6852	0.000506
6853	0.000509
6854	0.000510
6855	0.000514
6858	0.000490
6857	0.000508
6856	0.000522
6860	0.000487
6859	0.000501
6861	0.000494
6862	0.000494
6864	0.000483
6863	0.000500
6865	0.000489
6866	0.000490
6867	0.000483
6868	0.000478
6869	0.000477
6871	0.000465
6870	0.000488
6872	0.000478
6873	0.000473
6876	0.000457
6875	0.000472
6874	0.000490
6878	0.000471
6877	0.000485
6879	0.000474
6880	0.000482
6881	0.000473
6883	0.000453
6882	0.000467
6884	0.000481
6885	0.000475
6886	0.000473
6887	0.000475
6889	0.000461
6888	0.000469
6890	0.000470
6891	0.000475
6892	0.000483
6894	0.000473
6893	0.000486
6896	0.000476
6895	0.000485
6899	0.000471
6898	0.000483
6897	0.000505
6902	0.000465
6901	0.000483
6903	0.000469
6900	0.000498
6905	0.000469
6906	0.000471
6904	0.000486
6907	0.000489
6910	0.000476
6908	0.000498
6909	0.000498
6911	0.000488
6913	0.000475
6914	0.000474
6912	0.000499
6915	0.000480
6916	0.000482
6917	0.000489
6919	0.000478
6918	0.000494
6920	0.000485
6921	0.000477
6922	0.000484
6924	0.000478
6925	0.000479
6923	0.000494
6927	0.000493
6926	0.000502
6928	0.000486
6929	0.000489
6931	0.000494
6932	0.000493
6930	0.000515
6933	0.000496
6934	0.000505
6935	0.000506
6936	0.000500
6938	0.000486
6939	0.000498
6937	0.000518
6940	0.000508
6941	0.000504
6943	0.000492
6942	0.000503
6946	0.000489
6944	0.000517
6945	0.000509
6947	0.000495
6949	0.000486
6948	0.000497
6950	0.000497
6951	0.000507
6952	0.000501
6953	0.000504
6954	0.000500
6956	0.000497
6955	0.000508
6957	0.000506
6958	0.000509
6960	0.000502
6959	0.000511
6962	0.000492
6963	0.000489
6961	0.000512
6965	0.000494
6964	0.000504
6967	0.000494
6966	0.000509
6969	0.000478
6968	0.000500
6972	0.000477
6971	0.000487
6970	0.000502
6973	0.000475
6975	0.000475
6974	0.000489
6977	0.000481
6976	0.000495
6978	0.000489
6979	0.000490
6982	0.000468
6980	0.000492
6981	0.000491
6983	0.000488
6985	0.000476
6987	0.000458
6984	0.000497
6986	0.000487
6989	0.000467
6988	0.000487
6990	0.000470
6991	0.000478
6992	0.000480
6995	0.000469
6993	0.000486
6994	0.000483
6996	0.000480
6998	0.000479
7000	0.000468
7001	0.000474
6999	0.000494
6997	0.000516
7002	0.000479
7003	0.000475
7005	0.000482
7004	0.000498
7008	0.000468
7006	0.000486
7007	0.000483
7009	0.000470
7010	0.000466
7012	0.000471
7014	0.000461
7011	0.000498
7016	0.000481
7018	0.000470
7015	0.000495
7017	0.000482
7013	0.000519
7019	0.000474
7020	0.000479
7023	0.000475
7022	0.000489
7025	0.000471
7021	0.000508
7028	0.000468
7024	0.000500
7027	0.000481
7026	0.000493
7029	0.000486
7031	0.000491
7030	0.000506
7032	0.000495
7035	0.000476
7034	0.000484
7033	0.000496
7037	0.000486
7038	0.000481
7036	0.000500
7039	0.000483
7040	0.000481
7042	0.000469
7041	0.000485
7044	0.000470
7043	0.000496
7045	0.000483
7047	0.000482
7048	0.000479
7046	0.000503
7049	0.000494
7050	0.000490
7052	0.000475
7053	0.000469
7051	0.000496
7054	0.000475
7057	0.000474
7059	0.000473
7055	0.000511
7058	0.000491
7060	0.000482
7056	0.000519
7062	0.000482
7063	0.000478
7061	0.000505
7067	0.000465
7068	0.000460
7064	0.000495
7066	0.000482
7065	0.000498
7070	0.000463
7069	0.000476
7071	0.000472
7072	0.000467
7075	0.000463
7073	0.000481
7076	0.000462
7074	0.000479
7077	0.000476
7078	0.000474
7079	0.000474
7080	0.000468
7081	0.000480
7082	0.000479
7083	0.000471
7086	0.000465
7084	0.000490
7085	0.000489
7087	0.000493
7088	0.000486
7089	0.000478
7090	0.000483
7091	0.000478
7092	0.000488
7094	0.000480
7095	0.000475
7093	0.000493
7096	0.000481
7097	0.000475
7099	0.000474
7098	0.000485
7100	0.000474
7101	0.000480
7102	0.000479
7103	0.000483
7104	0.000488
7106	0.000471
7105	0.000488
7108	0.000478
7107	0.000491
7110	0.000474
7109	0.000485
7112	0.000468
7111	0.000485
7114	0.000479
7113	0.000490
7115	0.000482
7116	0.000492
7118	0.000478
7117	0.000492
7119	0.000482
